inputType;task;size;numberInBlock;duration;durationPerPixel;errors;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;small;2;1288;0.9907692307692307;0;false;;true;2;4;1300;0;250;90;2.6322682154995127;680,608;680;608;1
MAGIC;Select;small;3;2000;0.5167958656330749;0;false;1109;false;1;1;3870;0;250;90;4.042644337408494;271,1729;271;1729;1
MAGIC;Select;small;0;851;0.3311284046692607;0;false;;true;1;3;2570;0;250;90;3.495695162624069;320,531;320;531;1
MAGIC;Select;small;1;1767;0.6875486381322957;0;false;1040;false;1;1;2570;0;250;90;3.495695162624069;1154,613;1154;613;1
MAGIC;Select;small;2;1295;0.6607142857142857;0;false;;false;2;2;1960;0;250;90;3.144046369616707;454,841;454;841;1
MAGIC;Select;small;3;1110;0.581151832460733;0;false;440;true;2;4;1910;0;250;90;3.111031312388744;254,856;254;856;1
MAGIC;Select;large;0;723;0.5561538461538461;0;false;;true;1;3;1300;0;500;180;1.84799690655495;90,633;90;633;1
MAGIC;Select;large;1;1319;0.5132295719844358;0;false;800;false;1;1;2570;0;500;180;2.6182386555954547;271,509,195,344;466;853;3
MAGIC;Select;large;2;1176;0.6;0;false;;false;2;2;1960;0;500;180;2.298658315564515;248,928;248;928;1
MAGIC;Select;large;3;1008;0.5277486910994764;0;false;540;true;2;4;1910;0;500;180;2.269033146455237;71,615,91,231;162;846;3
MAGIC;Select;large;0;1170;1170;0;false;;true;2;4;1;0;500;180;0.002882508533121365;353,817;353;817;1
MAGIC;Select;large;1;2288;0.5912144702842377;0;false;1265;false;1;1;3870;0;500;180;3.127633279725874;199,2089;199;2089;1
MAGIC;Select;large;2;1143;0.44474708171206223;0;false;550;true;1;3;2570;0;500;180;2.6182386555954547;699,444;699;444;1
MAGIC;Select;large;3;968;1.5868852459016394;0;false;459;false;2;2;610;0;500;180;1.1505596765753812;535,433;535;433;1
MAGIC;Select;large;0;1083;0.5525510204081633;0;false;;false;1;1;1960;0;500;180;2.298658315564515;351,732;351;732;1
MAGIC;Select;large;1;895;0.23126614987080105;0;false;537;true;2;4;3870;0;500;180;3.127633279725874;222,673;222;673;1
MAGIC;Select;large;2;1232;0.6450261780104712;0;false;638;false;2;2;1910;0;500;180;2.269033146455237;295,937;295;937;1
MAGIC;Select;large;3;904;1.481967213114754;0;false;307;true;1;3;610;0;500;180;1.1505596765753812;407,497;407;497;1
MAGIC;Select;small;0;916;916;0;false;;true;1;3;1;0;250;90;0.005759269288684953;322,594;322;594;1
MAGIC;Select;small;1;1447;1.113076923076923;0;false;;true;2;4;1300;0;250;90;2.6322682154995127;810,637;810;637;1
MAGIC;Select;small;2;1672;0.4320413436692506;0;false;728;false;1;1;3870;0;250;90;4.042644337408494;183,511,354,624;537;1135;3
MAGIC;Select;small;3;1120;0.5714285714285714;0;false;;false;2;2;1960;0;250;90;3.144046369616707;215,905;215;905;1
MAGIC;Select;small;0;1117;1117;0;false;;false;2;2;1;0;250;90;0.005759269288684953;356,761;356;761;1
MAGIC;Select;small;1;936;0.4900523560209424;0;false;374;true;2;4;1910;0;250;90;3.111031312388744;589,347;589;347;1
MAGIC;Select;small;2;1664;0.42997416020671836;0;false;758;false;1;1;3870;0;250;90;4.042644337408494;303,1361;303;1361;1
MAGIC;Select;small;3;1144;0.445136186770428;0;false;542;true;1;3;2570;0;250;90;3.495695162624069;311,833;311;833;1
MAGIC;Select;large;0;642;1.0524590163934426;0;false;;false;2;2;610;0;500;180;1.1505596765753812;174,468;174;468;1
MAGIC;Select;large;1;952;1.560655737704918;0;false;241;true;1;3;610;0;500;180;1.1505596765753812;350,602;350;602;1
MAGIC;Select;large;2;1535;1.1807692307692308;0;false;;true;2;4;1300;0;500;180;1.84799690655495;714,821;714;821;1
MAGIC;Select;large;3;1888;0.4878552971576227;0;false;1024;false;1;1;3870;0;500;180;3.127633279725874;295,1593;295;1593;1
MAGIC;Select;small;0;960;960;0;false;;false;1;1;1;0;250;90;0.005759269288684953;344,616;344;616;1
MAGIC;Select;small;1;1312;0.33901808785529713;0;false;713;true;2;4;3870;0;250;90;4.042644337408494;1019,293;1019;293;1
MAGIC;Select;small;2;1456;0.762303664921466;0;false;646;false;2;2;1910;0;250;90;3.111031312388744;991,465;991;465;1
